"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.091048404096923,0.0774278135351535,-0.0764280532147032,0.00877598781844603,0.117874022996244,-0.0796070807483678,-0.174037386017416,0.0784785171283617,-0.133206076457089,-0.0829885971091647,-0.211844392621905,0.279175030410306,0.192777485687677,0.00494254378738323,-0.0295978663071408,-0.0227299308923818,-0.355536275420549,-0.0958605486376988,-0.313915053691163,-0.0277892726856649,-0.0641741635945351,0.0247407682799434,0.137439872860625,-0.101950725975197,-0.163781463737199,0.162303031542448,-0.130023964065494,-0.0327140170322079,0.0407279076012961,-0.175675885278537,-0.0265853753874782,0.0792274128715875,-0.0941990795472759,0.108312636362396,-0.0878479517843423,0.204131392160615,-0.0629042024650994,-0.143517757330799,-0.135767542817307,-0.128660505841627,-0.16415889847537,-0.111509087928219,-0.0856741171991956,-0.124493036570242,-0.199301649303316,-0.168048850938817,0.00743875741627661,0.016777607336716,0.056357592245268,0.0908111511999201
0.117510678310832,0.315066842012272,-0.088534737134015,0.208976162208792,0.182686288342268,0.0448829928906128,0.00610922521955982,-0.0292093791007985,-0.163904255021452,0.0172496178883417,0.174874318944544,-0.0649861591118026,0.218569536331988,0.233304289635133,-0.00284714457119078,0.0920683614153496,-0.0565983753395352,0.108301608020096,0.0282956766968988,-0.144834758590666,-0.0856066894805752,0.0442014179263992,0.0975967063741849,0.0328549235878237,0.147393353671718,-0.0321853386199093,-0.0944018791872799,0.170636930449991,0.104907836297996,-0.168149737586386,0.0615895411633218,0.0335789949117207,-0.140427907788634,0.0169836839684179,0.0516234322469966,0.153871876605712,-0.10677758373748,-0.199204138997703,0.0575581229460604,-0.0159239232416452,-0.349421972879715,-0.247875608705976,0.0964306807684807,0.0523799020165739,0.0509694547644724,0.0510339684541703,0.0324341374272173,-0.17492301146893,0.269846740979381,-0.215526576169635
-0.0320406745578959,-0.000685302026354875,0.155434631887245,-0.033855361301998,-0.0333656125376172,-0.274730878137137,-0.0315956393695086,-0.222008357806189,0.240411284560094,0.209600127722454,-0.0559069801632646,-0.121955757419534,-0.175382261944565,0.194391319887717,-0.101393850761613,-0.104515414497786,-0.135407007006728,-0.0496782010817718,-0.178386189954866,0.178352047781624,0.00475800112774074,-0.103375614525574,0.012289034121073,-0.248474895603945,0.0303455570557337,0.127167335573948,0.105873998988873,-0.264152694501391,0.0840694681634973,-0.0454695962653499,0.160652683517785,0.106708408585609,0.179874538741664,0.157644548124075,-0.053016896485757,-0.327642578827896,-0.268387836649656,0.0547081091162749,-0.0996160090800019,0.0366518878947086,-0.0366609485061677,-0.112986007584185,0.026715568296336,-0.315018851768505,-0.253439856738362,-0.149420916736957,0.0786939665728648,0.146617302043793,-0.0274018182148464,0.343964535637257
-0.105522281962224,0.0546487176223588,-0.116508123972935,-0.0454044697492623,-0.145854792098333,0.113187644331803,-0.0531429689892443,0.193761169855025,0.109828451430075,0.249300922769053,0.289081663082087,0.133567741085574,-0.331205591791355,-0.14792680169812,0.085501320309057,-0.0260334500533301,0.239952633309644,-0.00165188334201637,0.211576532487781,0.0316946910117467,0.156283645388701,0.0446479925399745,-0.169938889750607,0.16740681420261,-0.218591681138506,-0.117967454684656,-0.171478522621352,0.0398626325714791,0.134279715117961,-0.07913146684751,-0.0210875865140937,-0.128972022515539,0.0748087696881741,-0.298740759870662,0.244985095064271,0.22577707888293,0.0813380281043071,0.0862922436894123,-0.110202103333193,0.20709191241538,0.101339351513161,0.27133041257523,0.18227021457309,-0.0272760041776663,0.17784795521684,-0.274940333873947,-0.0665704165026955,-0.0330094877684725,-0.273190606711803,0.0168615047185199
-0.0222289694389499,-0.055983624266204,0.263931034918231,-0.0852158451545657,-0.0907797829177215,-0.166351801543283,0.0764359272253888,-0.244471624276775,0.0431709028753699,-0.200063332192984,-0.201465177174137,0.140865740183569,-0.213114475081813,-0.0956931043099436,0.00164499753904588,-0.114930468755595,-0.0408946071589809,0.169687465064549,0.0363503495059807,0.0582253037865394,-0.112545323793068,0.113905092539026,-0.157012432819094,-0.0266548248778144,-0.0704190529810095,0.0103407238128036,0.0661400284210458,0.0523031452429332,-0.32901949257102,-0.0456801399572238,-0.0991028229458815,-0.13450776696241,0.0723787260709404,0.0327000703283953,-0.0802118616604343,-0.0745647534999172,0.0935491604412134,0.0272731245519224,-0.386358568972291,-0.0657236854308906,-0.0797262958733834,-0.147650211557333,-0.20393422441596,0.236968126109953,0.0195325135696694,0.213346339980021,-0.190278995004946,0.063482045880005,0.0256446369095335,0.197906284212971
0.013802329018898,-0.0257235029006903,0.285240051718679,-0.181807222293934,-0.0278119074581227,-0.0450503666392727,0.00195478450781689,0.087735928943802,-0.0081261001679334,0.0438068692412407,-0.271703822207776,-0.0127355366558121,-0.162216063391363,-0.1225263260356,-0.023580053068773,-0.0556643932417161,-0.0787000352896541,0.0425146070030097,-0.050288375371026,-0.271834350997486,-0.0230013534625071,0.0530618574596878,-0.114081172316947,-0.155044645145801,-0.147690597649667,0.163729312193985,-0.0748496432269885,-0.0366523479026376,0.10453704471276,0.141524209518305,0.285869946110436,0.109258472193637,0.114010236666725,0.0557987364616005,0.127380517638954,-0.0250731197177871,-0.00857788060363851,0.0517996404093928,-0.199115625409425,-0.171695637893419,0.235718950002815,0.201964062952297,0.0330601783472799,-0.00304471866609915,0.0909676253482056,-0.0676526140539459,0.0349658918277089,-0.0770039453601049,0.0702803620809502,-0.0531764634241043
0.324868045275343,0.0751270508844254,-0.154688116519899,-0.0359731142670665,-0.0865822933446028,0.0384290737897794,0.0228643769521907,-0.00461526697956288,-0.19601927522107,0.0770325098286104,0.0588449049640146,-0.243525012166299,-0.150868999973629,0.197611050060924,-0.0665896944650542,-0.39460128723835,-0.205279314857575,0.194076754779318,-0.194815651835377,0.43158870989933,-0.177921672024175,0.308086568496001,0.16779201078474,-0.0512934135551404,0.130159023874084,0.26607959948563,-0.119426924314467,-0.17544145429397,0.0539058907222507,0.335343629643926,-0.0530625460812233,0.341753858653097,0.159449346968032,0.280283901678928,0.146539200104769,-0.0194815850244734,-0.316337763203818,0.066868679076145,0.0723309859384141,0.13065813416159,0.150165068394249,0.0132320732020744,-0.021597722512064,-0.206119405524179,0.0336012779526412,0.335093078661856,-0.0280141803499128,0.254036846902434,0.0169430727989685,-0.0565741520767141
0.0296689963328785,-0.156753530459118,-0.217970942576867,-0.177507118193834,-0.0777407886984103,-0.153017616245366,0.101211630211085,0.0924469863336057,0.120560364377566,-0.106537424937142,0.198298347416955,-0.0653249073471956,-0.0411569891446553,-0.277098812928102,0.00279730390232778,-0.0512408692112188,0.0321290127326769,0.245919253327714,0.0058985385966248,0.299525287504069,0.0494783312888741,-0.126592663014687,0.0191546519733724,-0.187599518673234,0.0481479807885802,-0.0674999623378944,0.067160222231028,-0.243166699639153,0.140623848492849,0.0422385241960862,0.130226604833425,0.0167428703914951,0.148112179108826,-0.0804442660183813,0.0859663444729541,-0.1222746300426,0.0393314096037755,0.163743421286992,0.0694069958397499,-0.0407516523824564,-0.133855928053397,0.120380768262538,-0.0929422751430107,-0.0718363106757207,-0.108746847368675,0.0740412832253009,0.0310325442516232,0.188867632701829,0.0512557005922953,-0.120553500595899
0.199038273782975,0.0743433956161745,-0.189174050564171,0.284720855372535,0.196787848928607,-0.270134916451452,-0.0684818126077363,-0.0730299127714703,0.0857591806261377,0.100459576014399,-0.00378917352651419,0.0891370288964724,-0.0902686006694998,-0.0744092361630233,0.168661564558005,0.154324057409881,-0.113573890875028,-0.192260267609678,0.00407158629706653,0.0531661409353551,0.0852005350177216,0.137520398673205,0.0142604816543566,-0.201030811035413,0.125530561043047,-0.281159551314964,-0.236877447496757,0.189005477706929,-0.0708127156563496,-0.169487659934705,0.0414702650890109,0.0670915612192737,-0.01057226230368,-0.0898073328484816,0.0182403441615734,-0.0639478560717077,-0.0918852935770357,-0.122411499862721,-0.12750603172471,0.00918772497665016,-0.108557329132785,-0.242857764484419,0.155348505586322,-0.15033395175971,-0.229195951321617,0.0190528023991575,0.0139539719778684,-0.0564628450924178,0.236481809347977,-0.090646361379707
-0.179527618578185,-0.0370048854274933,-0.0228971508322898,-0.0608705093423214,0.0319412340444354,-0.230434759777991,-0.153200608821503,0.0611532338861415,-0.0557485709192415,0.028444853562373,-0.182154892401758,0.1114524052043,0.124486218009221,0.087043475535339,0.075985028008681,-0.176651428729666,0.17956061979286,-0.14892271026523,-0.105494634593738,-0.0903748739679506,0.175526064343022,-0.185262173131969,-0.0275375726282071,-0.121126533492109,-0.226610175520596,0.000738813214793607,0.11739712566596,-0.0168446992031181,-0.107378352874939,0.185527188730038,0.174218055152306,0.115857658330075,0.185807166036508,-0.05029629591888,-0.117435234185972,0.081116675977154,0.160290588693047,0.0453371264320875,-0.145429208192174,-0.142226882678486,0.00282854393121945,-0.207241509358137,0.0516059648723605,-0.0647456992899779,-0.0189084770975858,-0.11013118463548,-0.0277065074196696,-0.0432661137508514,-0.0658422612365531,0.00326727033370296
