"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.0615242394971759,0.0816719297427192,-0.00654291853042366,-0.169551521911045,-0.121661783023288,-0.00941377788562073,-0.0633254662087055,-0.161019678568613,0.169188841197575,0.0476422975301292,-0.117665551363515,0.0485548888945308,-0.242173628542835,0.0181414108202986,-0.0323834642182999,0.0709201656721806,0.0171787214252459,-0.157210283163745,-0.13208478210093,-0.0768534383386407,0.211162621096788,0.0674695305785676,0.220841058540584,-0.0216133327219044,-0.12782652792618,-0.0826847751940335,0.0309565576685473,0.108071887449482,-0.117665738038603,-0.0120520025538424,0.053676169616791,-0.00696560851557654,0.0365807149006859,-0.041699600206376,-0.186468895624448,-0.0117499215391382,-0.207947290958373,-0.0976788374888669,0.20610604083908,-0.149142125438195,-0.0337407742071952,0.0520523078475241,-0.263675470098048,-0.155975481777216,-0.0303874600726314,0.0393817887610272,-0.0325022964140211,-0.103767082953475,-0.0580587643824811,0.0804040758938869
-0.0920601983841424,-0.0134529796432845,0.19498710706843,-0.135413129440235,0.0192946473499718,0.128137264107435,0.150983823789009,-0.0485513045786594,-0.0428457840974551,-0.262641580809071,-0.145006900877669,-0.00633972154373264,-0.0772216054649854,-0.0364351727415349,-0.0947180372408576,0.018815674172596,-0.223659753882089,0.0638442627999116,-0.0840119117950528,-0.0717302060258146,-0.0494146955237592,-0.0221989076906509,-0.0655855114073658,-0.110978718461863,0.0661376676223485,0.142217704529799,-0.0190023917017171,0.0199860986018897,0.0887262768190086,0.0843304892768636,-0.129965470282067,0.088281193075234,-0.0235765117723724,-0.0862962991812516,0.0985250452073912,-0.0150124808596164,-0.0816250822392903,0.0324760543539465,-0.0702389442181374,0.0741802330498778,-0.0401944906987033,0.0817970101610273,0.210249945337745,0.0234939449165371,0.134503687161689,-0.0362991345198917,0.141744436510083,0.0741891690549338,0.0814213987064526,-0.13536947148514
0.0152443703201708,0.053967729618494,0.236561017684693,0.0759534577558125,-0.270759666545261,0.071335803062153,-0.0807347857772441,-0.03404646230891,0.148960753742934,-0.219794298468827,-0.193487421598169,0.011987287527302,0.0917789969402031,-0.145722379870594,0.0291929732680393,-0.0646049637722313,0.189445029253757,0.0181972827059387,0.157917603920483,-0.0391606507034339,0.127734242438088,0.438413199607553,-0.119254124639707,-0.118940236056505,0.124380053975544,-0.123063007071401,0.0491581031014129,-0.266833965564507,0.0591544545323674,-0.00289442913866586,-0.163292178646019,-0.0309012111696364,0.0532270340376925,-0.0567710635682534,0.0621449887550448,0.115477087219997,-0.226394737948107,-0.0347812105852802,0.0590653024300455,0.159278233322825,0.0152707908494592,0.0762575979123264,0.167754972579978,-0.0916035671495421,0.0548293590736585,-0.114662203568332,0.049627673790678,-0.0555484045515436,0.191814719955441,-0.0462573991469728
-0.0077047007865341,0.0405979947557096,-0.057384174527914,0.038009301532954,0.119658485917469,0.141611837597401,-0.0871322271953444,-0.0147159882433523,0.0909803672190258,-0.0776913328189176,-0.416710920575086,0.127905189244531,-0.266950751114704,-0.142010088054671,-0.210122689787105,-0.367718957977916,0.157299497042418,0.088119822554677,0.105143364990605,0.0751878538219938,-0.0902529595290204,-0.0941809495200071,0.0151366538302667,-0.0242456055889067,0.0298621379259489,-0.316923259939939,0.190338240422153,0.101421075765536,0.0224378132779151,-0.121015709994941,-0.295827034343974,-0.0287455501745637,-0.0145931363895732,0.0758509564858102,0.165912877160291,0.096136164894588,0.0671616740059356,-0.253154347368704,0.141307976147394,0.0417501574146823,-0.0127878588388315,0.0489904598499647,-0.234890425809561,0.123467513201272,-0.0869257939369899,-0.182674187482028,0.116122679847224,0.0605660184052802,0.0149277654612165,-0.124807829710937
-0.0755814587526182,0.194052334320636,0.00768872227501552,0.131140024011269,0.455956286164606,-0.228360099278736,-0.0224550548590732,-0.0855460148322608,0.0286915891856062,0.12282888672625,0.203882759007915,0.189696882581579,-0.225342660006208,-0.0444998504431178,0.176019903502582,-0.2452492335949,0.00920723028401638,0.211327828761225,-0.159137432068818,-0.277086754443502,0.0317766007322604,-0.0333609370122997,-0.183495070023435,-0.134183209517962,-0.122247888964348,-0.257576004808121,-0.116370529115883,-0.0204904455421661,-0.116500682693566,0.0995894190749384,-0.115102545890018,-0.15001599405635,0.0542811309131034,0.220267338786593,-0.182156340876694,0.0778800443931007,0.0322870809215454,-0.204075324740998,-0.0535276051432861,0.17151739770411,-0.000452368787110861,-0.0544427043535861,-0.00665135434972689,-0.0676807289444841,-0.185758769189076,-0.0260328580953817,-0.145406012499008,-0.104154831300569,0.161634251978812,0.138611468588459
-0.231360714782078,-0.051102341164345,-0.0601422243092486,-0.194005984615856,-0.0488566960862248,-0.0663464081897579,-0.0564741704752786,-0.272411398014716,0.0465843128248884,-0.0427372942904489,-0.023459357452345,-0.23794316039934,0.191057665713539,0.00719562640496432,0.181962281084368,-0.0294074665089176,-0.108251213850183,-0.11699536578112,-0.0167516591474097,0.177731179950163,-0.0636662690975098,-0.125987839437521,0.305030699803542,-0.191250282899147,0.0415677784653676,0.00481609547568911,-0.178180355697142,0.0143370227477963,-0.101954288514226,0.0730170418478361,0.144125222310626,0.18141929801363,0.175306424062147,0.0530665482608589,0.0205414708216622,-0.295340665811717,-0.228249891711376,-0.12094766498499,-0.0144606723490917,0.031406139440022,-0.144546479292948,-0.0460911109493877,-0.0871649189198904,-0.0302341291632082,-0.0368264455844036,0.072035960635326,-0.0812891826812364,-0.0660217655906792,0.0742917948247023,0.244442151719034
-0.0115449922628497,0.163844463836755,0.191258987915219,-0.0413756417807537,0.0314067847497688,0.0171057156225825,-0.109642935611449,0.0950663190454936,0.0673648847080514,0.0872938182772351,0.179901486172482,-0.120788861373932,-0.0743273943973995,0.1837361798649,-0.0810537083072605,0.0448078632948904,0.10089073586507,0.0253365683975677,0.186167150851946,-0.107993692003473,-0.219790914419388,-0.124926594263847,0.177796775979667,-0.106066047624465,0.098923236286979,-0.150950317143202,-0.218471280580296,0.0206155010398853,-0.0179296270669777,-0.0257138944520434,0.114989113438497,0.111924793291331,-0.143662404677485,0.121903586553773,-0.10093655467035,-0.00808173256343094,0.0354040922966089,0.0972052855240607,0.264854825956997,-0.115381328583299,0.0569820219222048,-0.388009313412205,0.069922274478009,-0.0595121197397721,-0.0841772316177872,0.183112143975401,-0.0212057877250031,0.184623729650896,0.195429454013089,0.11347503125108
-0.0312347089305368,-0.104472000934031,0.0845867904376852,-0.093802812595034,-0.0600656269515042,-0.0939059584486133,-0.104659513169518,-0.130408858562838,-0.0118609479845411,-0.0436696115207619,0.0787451664036346,-0.015742543081933,-0.100105988279401,0.18024117163109,-0.205802595278642,-0.274427008542079,-0.249647678357542,0.0905807146770649,-0.0813810816604955,-0.0370612720622195,-0.0763913400926949,0.208862662999531,0.346962325751054,-0.21801572059574,0.105594297890177,-0.0390650758123548,0.0970419681623018,-0.0165703922519058,0.00914324548762731,-0.0943015536677023,-0.174412109634989,0.0736489932059053,0.082027014742135,-0.232138125591401,0.254448275216818,0.0486235165243145,-0.217597525457703,-0.113365195447267,0.0337570734127268,-0.304384318486844,-0.21208907604145,0.184793555463403,-0.0426976039670641,-0.190619083715204,-0.145015064427281,0.0389976905764198,0.136100876722881,-0.114902711397219,-0.198302210371122,0.0104689694337675
-0.197954386999632,-0.0733211477144587,-0.100561218919755,0.0454750055438939,0.175984332053228,-0.059350584598017,0.0933055495674994,-0.0648363534866732,-0.0813749407648948,0.0854216205244102,-0.167561001916768,0.00378751759608912,-0.0413634161262739,0.142813984883705,0.142413363894936,-0.144534367576148,-0.0132137783850387,-0.48291116929155,0.139489045431409,0.271550269747294,-0.0248077883246499,-0.364905083253693,-0.0672882277811546,0.161679183513786,0.033559961100842,-0.055418818467207,-0.0724267311176152,-0.183521131027606,0.381362564496952,0.0871274794437753,0.0316463146996984,0.00648717264000201,0.0507649468861598,0.00747101532135453,-0.209963051467133,-0.25049567596112,0.0666825680152829,-0.0553431522205059,0.0142076586269331,0.136724273095279,0.0292707682202815,-0.139128980406484,0.0149532686197304,-0.0832072966828836,0.0408654161295958,-0.222976928932312,0.160736053687606,-0.218046453774205,-0.0257258958311559,-0.229544631165721
0.0393793916552877,-0.0778103356455317,0.179700904308438,-0.173368191287515,0.0743683362240521,-0.0504520934404889,0.125423259819281,-0.0980135530694105,-0.205611141335049,-0.0924023813743692,0.0941438678635872,-0.124278659159199,0.265266740362535,-0.00395938559532534,0.0116144163805482,0.216486373520121,0.114498095124608,-0.385681934175049,0.0340138614734922,0.103010337908843,0.144501519194284,0.32261253000919,-0.0282710580760888,0.292410221859668,-0.507596840271923,0.313753776268877,-0.0528780044749072,-0.274381955338264,-0.148074244251594,0.186292036476836,-0.0742753401290427,-0.16295420110971,-0.101423693510587,0.04275645596125,0.0762451370406114,-0.42488777701122,-0.274989934029215,-0.328760256784605,-0.13577871015077,-0.178394628013426,0.336811555178732,0.322400987142344,0.126940241047903,0.155597815406633,0.176374670247441,-0.0259660037424573,-0.228682906090756,-0.0123776853387815,0.0619751201385502,0.0427824670304392
